date_heure_debut,prorata_mode,picasso_connection,upward_afrr_marginal_price,downward_afrr_marginal_price,pdemand,afrr_for_france,afrr_in_france
2026-06-03T07:51:44,false,true,Invalid,-426.45,-877.0258,-813.488,-813.6581
2026-06-03T07:51:40,false,true,Invalid,-426.45,-945.8915,-813.4152,-813.6093
2026-06-03T07:51:36,false,true,Invalid,-426.45,-902.0992,-813.3322,-813.5536
2026-06-03T07:51:32,false,true,Invalid,-426.45,-877.5967,-813.3322,-813.4899
2026-06-03T07:51:28,false,true,Invalid,-426.45,-903.0467,-813.1678,-813.4172
2026-06-03T07:51:24,false,true,Invalid,-426.45,-900.0681,-813.0513,-813.3341
2026-06-03T07:51:20,false,true,Invalid,-426.45,-798.2297,-812.9163,-813.2734
2026-06-03T07:51:16,false,true,Invalid,-426.45,-815.0257,-812.762,-813.1697
2026-06-03T07:51:12,false,true,Invalid,-426.45,-851.5766,-812.5862,-813.0513
2026-06-03T07:51:08,false,true,Invalid,-426.45,-892.2148,-812.3851,-812.9161
2026-06-03T07:51:04,false,true,Invalid,-426.45,-881.9988,-812.155,-812.7615
2026-06-03T07:51:00,false,true,Invalid,-426.45,-828.6214,-811.8921,-812.5848
2026-06-03T07:50:56,false,true,Invalid,-426.45,-836.0413,-811.5915,-812.383
2026-06-03T07:50:52,false,true,Invalid,-426.45,-881.4479,-811.2477,-812.1524
2026-06-03T07:50:48,false,true,Invalid,-426.45,-958.7859,-810.8551,-811.8889
2026-06-03T07:50:44,false,true,Invalid,-426.45,-943.9531,-810.857,-811.5878
2026-06-03T07:50:40,false,true,Invalid,-426.45,-929.6823,-809.9233,-811.2438
2026-06-03T07:50:36,false,true,Invalid,-426.45,-956.9457,-809.4022,-810.8507
2026-06-03T07:50:32,false,true,Invalid,-426.45,-964.1625,-808.8409,-810.4016
2026-06-03T07:50:28,false,true,Invalid,-426.45,-941.7367,-808.8414,-809.9152
2026-06-03T07:50:24,false,true,Invalid,-426.45,-922.0871,-807.5744,-809.3936
2026-06-03T07:50:20,false,true,Invalid,-426.45,-897.4396,-807.5751,-808.8318
2026-06-03T07:50:16,false,true,Invalid,-426.45,-887.4515,-806.0677,-808.2242
2026-06-03T07:50:12,false,true,Invalid,-426.45,-879.5827,-805.2717,-807.5642
2026-06-03T07:50:08,false,true,Invalid,-426.45,-835.82,-804.4724,-806.8443
2026-06-03T07:50:04,false,true,Invalid,-426.45,-862.1887,-803.6693,-806.0559
2026-06-03T07:50:00,false,true,Invalid,-426.45,-919.4243,-802.8616,-805.2593
2026-06-03T07:49:56,false,true,Invalid,-426.45,-944.2059,-802.0483,-804.4594
2026-06-03T07:49:52,false,true,Invalid,-426.45,-906.0446,-801.2283,-803.6556
2026-06-03T07:49:48,false,true,Invalid,-426.45,-847.2968,-800.4039,-802.8475
2026-06-03T07:49:44,false,true,Invalid,-426.45,-845.649,-799.5717,-802.0345
2026-06-03T07:49:40,false,true,Invalid,-426.45,-822.5419,-798.7285,-801.2158
2026-06-03T07:49:36,false,true,Invalid,-426.45,-838.8435,-797.8782,-800.3907
2026-06-03T07:49:32,false,true,Invalid,-426.45,-844.4867,-797.0162,-799.558
2026-06-03T07:49:28,false,true,Invalid,-426.45,-819.6475,-796.1428,-798.717
2026-06-03T07:49:24,false,true,Invalid,-426.45,-814.1331,-795.2549,-797.8663
2026-06-03T07:49:20,false,true,Invalid,-426.45,-842.1926,-794.3494,-797.0046
2026-06-03T07:49:16,false,true,Invalid,-426.45,-892.3047,-793.4281,-796.1303
2026-06-03T07:49:12,false,true,Invalid,-426.45,-895.4471,-792.486,-795.2416
2026-06-03T07:49:08,false,true,Invalid,-426.45,-882.511,-791.5187,-794.3364
2026-06-03T07:49:04,false,true,Invalid,-426.45,-926.9196,-790.5225,-793.4125
2026-06-03T07:49:00,false,true,Invalid,-426.45,-926.6327,-789.5053,-792.4671
2026-06-03T07:48:56,false,true,Invalid,-92.13,-827.1394,-788.4654,-791.497
2026-06-03T07:48:52,false,true,Invalid,-426.45,-778.0526,-787.3982,-790.499
2026-06-03T07:48:48,false,true,Invalid,-426.45,-826.4107,-786.3026,-789.4803
2026-06-03T07:48:44,false,true,Invalid,-400.0,-775.5707,-785.1727,-788.439
2026-06-03T07:48:40,false,true,Invalid,-426.45,-794.6534,-784.0036,-787.3718
2026-06-03T07:48:36,false,true,Invalid,-426.45,-843.3641,-782.7935,-786.275
2026-06-03T07:48:32,false,true,Invalid,-426.45,-888.9149,-781.53,-785.1445
2026-06-03T07:48:28,false,true,Invalid,-426.45,-966.0783,-780.209,-783.9753
2026-06-03T07:48:24,false,true,Invalid,-426.45,-958.3251,-778.8223,-782.7621
2026-06-03T07:48:20,false,true,Invalid,-426.45,-923.2454,-777.3614,-781.4986
2026-06-03T07:48:16,false,true,Invalid,-426.45,-901.42,-775.8451,-780.1775
2026-06-03T07:48:12,false,true,Invalid,-426.45,-908.0822,-774.2802,-778.7906
2026-06-03T07:48:08,false,true,Invalid,-426.45,-923.6467,-772.6547,-777.3287
2026-06-03T07:48:04,false,true,Invalid,-426.45,-951.547,-770.9625,-775.8124
2026-06-03T07:48:00,false,true,Invalid,-426.45,-958.2745,-769.1964,-774.2451
2026-06-03T07:47:56,false,true,Invalid,-426.45,-894.1356,-767.3439,-772.6194
2026-06-03T07:47:52,false,true,Invalid,-426.45,-882.6163,-765.5203,-770.9272
2026-06-03T07:47:48,false,true,Invalid,-426.45,-921.936,-763.7692,-769.1589
2026-06-03T07:47:44,false,true,Invalid,-426.45,-955.3281,-762.1042,-767.3036
2026-06-03T07:47:40,false,true,Invalid,-426.45,-949.3478,-760.5398,-765.4768
2026-06-03T07:47:36,false,true,Invalid,-426.45,-964.6847,-759.0845,-763.725
2026-06-03T07:47:32,false,true,Invalid,-426.45,-989.8067,-757.7047,-762.0588
2026-06-03T07:47:28,false,true,Invalid,-426.45,-998.3864,-756.3941,-760.4905
2026-06-03T07:47:24,false,true,Invalid,-426.45,-941.6169,-755.1635,-759.0342
2026-06-03T07:47:20,false,true,Invalid,-400.0,-836.325,-754.0251,-757.6525
2026-06-03T07:47:16,false,true,Invalid,-400.0,-841.9767,-752.9941,-756.3408
2026-06-03T07:47:12,false,true,Invalid,-400.0,-815.0993,-752.0898,-755.1091
2026-06-03T07:47:08,false,true,Invalid,-176.25,-845.4521,-751.2804,-753.9688
2026-06-03T07:47:04,false,true,Invalid,-92.13,-897.5508,-750.5509,-752.933
2026-06-03T07:47:00,false,true,Invalid,-92.13,-954.6376,-750.0212,-752.0271
2026-06-03T07:46:56,false,true,Invalid,-92.13,-990.8844,-749.5727,-751.207
2026-06-03T07:46:52,false,true,Invalid,-92.13,-945.4016,-749.1804,-750.4696
2026-06-03T07:46:48,false,true,Invalid,-92.13,-972.5661,-749.1331,-749.8268
2026-06-03T07:46:44,false,true,Invalid,-92.03,-976.9961,-749.407,-749.2921
2026-06-03T07:46:40,false,true,Invalid,-92.03,-926.8142,-749.898,-748.8809
2026-06-03T07:46:36,false,true,Invalid,-92.03,-851.0331,-750.5792,-748.8297
2026-06-03T07:46:32,false,true,Invalid,-92.03,-801.3704,-751.493,-749.0842
2026-06-03T07:46:28,false,true,Invalid,-92.03,-789.8982,-752.5169,-749.5447
2026-06-03T07:46:24,false,true,Invalid,-92.03,-764.5604,-753.818,-750.2054
2026-06-03T07:46:20,false,true,Invalid,-92.03,-774.8284,-755.2751,-751.02
2026-06-03T07:46:16,false,true,Invalid,-92.03,-785.2734,-756.8194,-752.0359
2026-06-03T07:46:12,false,true,Invalid,-92.03,-748.8524,-758.4928,-753.3074
2026-06-03T07:46:08,false,true,Invalid,-92.03,-766.7361,-760.2601,-754.7629
2026-06-03T07:46:04,false,true,Invalid,-92.03,-786.0753,-761.9705,-756.3153
2026-06-03T07:46:00,false,true,Invalid,-92.03,-775.7147,-763.5197,-757.9752
2026-06-03T07:45:56,false,true,Invalid,-92.03,-722.4771,-764.7941,-759.7234
2026-06-03T07:45:52,false,true,Invalid,-92.03,-709.0135,-765.7253,-761.4161
2026-06-03T07:45:48,false,true,Invalid,-50.0,-656.7483,-766.5774,-763.0032
2026-06-03T07:45:44,false,true,Invalid,-92.03,-603.5546,-767.374,-764.3179
2026-06-03T07:45:40,false,true,Invalid,-92.03,-636.5478,-768.0956,-765.2256
2026-06-03T07:45:36,false,true,Invalid,-92.13,-743.4498,-768.7366,-766.0793
2026-06-03T07:45:32,false,true,Invalid,-92.03,-768.918,-769.2857,-766.8713
2026-06-03T07:45:28,false,true,Invalid,-92.03,-729.8292,-769.2857,-767.5929
2026-06-03T07:45:24,false,true,Invalid,-92.03,-703.7741,-770.0536,-768.2339
2026-06-03T07:45:20,false,true,Invalid,-92.03,-728.0401,-770.2404,-768.783
2026-06-03T07:45:16,false,true,Invalid,-92.03,-752.6875,-770.2772,-769.2271
2026-06-03T07:45:12,false,true,Invalid,-92.13,-742.6616,-770.0579,-769.551
2026-06-03T07:45:08,false,true,Invalid,-92.13,-779.5748,-769.9719,-769.7377
2026-06-03T07:45:04,false,true,Invalid,-92.13,-837.1024,-769.762,-769.7676
2026-06-03T07:45:00,false,true,Invalid,-419.39,-879.2452,-769.5529,-769.5483
2026-06-03T07:44:56,false,true,Invalid,-419.39,-898.7472,-769.3914,-769.332
2026-06-03T07:44:52,false,true,Invalid,-419.39,-930.8124,-769.2123,-769.1191
2026-06-03T07:44:48,false,true,Invalid,-419.39,-891.3793,-769.0193,-768.9101
2026-06-03T07:44:44,false,true,Invalid,-419.39,-893.5016,-768.8326,-768.7054
2026-06-03T07:44:40,false,true,Invalid,-419.39,-892.0091,-768.6542,-768.5058
2026-06-03T07:44:36,false,true,Invalid,-419.39,-857.6597,-768.6635,-768.312
2026-06-03T07:44:32,false,true,Invalid,-92.08,-810.7391,-768.5149,-768.1247
2026-06-03T07:44:28,false,true,Invalid,-92.08,-748.7333,-768.796,-767.9449
2026-06-03T07:44:24,false,true,Invalid,-419.39,-760.3986,-768.6544,-767.7738
2026-06-03T07:44:20,false,true,Invalid,-419.39,-790.2473,-768.5285,-767.6124
2026-06-03T07:44:16,false,true,Invalid,-419.39,-835.5228,-768.5211,-767.4623
2026-06-03T07:44:12,false,true,Invalid,-419.39,-837.2416,-768.3943,-767.325
2026-06-03T07:44:08,false,true,Invalid,-419.39,-827.5137,-768.3197,-767.2023
2026-06-03T07:44:04,false,true,Invalid,-419.39,-851.4852,-768.6971,-767.0964
2026-06-03T07:44:00,false,true,Invalid,-419.39,-843.235,-767.6876,-767.0096
2026-06-03T07:43:56,false,true,Invalid,-400.0,-780.5233,-767.7092,-766.9446
2026-06-03T07:43:52,false,true,Invalid,-419.39,-770.7793,-767.8309,-766.9046
2026-06-03T07:43:48,false,true,Invalid,-419.39,-808.5145,-767.9323,-766.8931
2026-06-03T07:43:44,false,true,Invalid,-419.39,-858.2624,-768.1622,-766.9143
2026-06-03T07:43:40,false,true,Invalid,-419.39,-908.2092,-768.2993,-766.9727
2026-06-03T07:43:36,false,true,Invalid,-419.39,-924.1069,-768.4216,-767.0737
2026-06-03T07:43:32,false,true,Invalid,-419.39,-887.0864,-768.6367,-767.2233
2026-06-03T07:43:28,false,true,Invalid,-176.25,-825.4985,-769.0095,-767.36
2026-06-03T07:43:24,false,true,Invalid,-92.08,-766.395,-769.3784,-767.482
2026-06-03T07:43:20,false,true,Invalid,-419.39,-761.96,-769.6283,-767.6298
2026-06-03T07:43:16,false,true,Invalid,-419.39,-802.9162,-769.6656,-767.8069
2026-06-03T07:43:12,false,true,Invalid,-419.39,-880.0759,-770.3038,-768.0178
2026-06-03T07:43:08,false,true,Invalid,-400.0,-932.8698,-770.7063,-768.267
2026-06-03T07:43:04,false,true,Invalid,-400.0,-916.1998,-770.7503,-768.5602
2026-06-03T07:43:00,false,true,Invalid,-400.0,-898.6688,-771.518,-768.9036
2026-06-03T07:42:56,false,true,Invalid,-176.25,-892.751,-771.8738,-769.3044
2026-06-03T07:42:52,false,true,Invalid,-176.25,-869.7288,-772.1766,-769.6921
2026-06-03T07:42:48,false,true,Invalid,-92.08,-791.0643,-772.4225,-770.0649
2026-06-03T07:42:44,false,true,Invalid,-92.08,-711.7301,-772.6603,-770.4074
2026-06-03T07:42:40,false,true,Invalid,-92.08,-690.9633,-772.8681,-770.7153
2026-06-03T07:42:36,false,true,Invalid,-92.08,-691.0001,-773.1031,-770.9902
2026-06-03T07:42:32,false,true,Invalid,-92.08,-649.705,-773.2839,-771.2275
2026-06-03T07:42:28,false,true,Invalid,-92.08,-674.1351,-773.3378,-771.4219
2026-06-03T07:42:24,false,true,Invalid,-92.08,-692.1487,-773.4282,-771.6097
2026-06-03T07:42:20,false,true,Invalid,-92.08,-730.4189,-774.1054,-771.79
2026-06-03T07:42:16,false,true,Invalid,-92.08,-720.2672,-774.037,-771.9619
2026-06-03T07:42:12,false,true,Invalid,-92.08,-657.8054,-775.0007,-772.1241
2026-06-03T07:42:08,false,true,Invalid,-419.39,-703.3506,-775.1084,-772.2752
2026-06-03T07:42:04,false,true,Invalid,-419.39,-777.0516,-775.1088,-772.4136
2026-06-03T07:42:00,false,true,Invalid,-419.39,-850.7137,-775.4721,-772.5375
2026-06-03T07:41:56,false,true,Invalid,-419.39,-859.6276,-775.8341,-772.6448
2026-06-03T07:41:52,false,true,Invalid,-419.39,-866.6902,-776.0337,-772.7332
2026-06-03T07:41:48,false,true,Invalid,-400.0,-817.7124,-775.9234,-772.8
2026-06-03T07:41:44,false,true,Invalid,-92.08,-769.9845,-775.8888,-772.8421
2026-06-03T07:41:40,false,true,Invalid,-92.08,-704.7108,-775.5421,-772.856
2026-06-03T07:41:36,false,true,Invalid,-92.08,-647.5831,-775.381,-772.8376
2026-06-03T07:41:32,false,true,Invalid,-92.08,-656.2739,-775.1703,-772.7823
2026-06-03T07:41:28,false,true,Invalid,-419.39,-707.0977,-775.0118,-772.6849
2026-06-03T07:41:24,false,true,Invalid,-419.39,-775.457,-774.5317,-772.5395
2026-06-03T07:41:20,false,true,Invalid,-419.39,-837.0898,-774.424,-772.3997
2026-06-03T07:41:16,false,true,Invalid,-419.39,-855.9152,-774.012,-772.2741
2026-06-03T07:41:12,false,true,Invalid,-419.39,-874.485,-774.2786,-772.1649
2026-06-03T07:41:08,false,true,Invalid,-419.39,-899.44,-774.3175,-772.0742
2026-06-03T07:41:04,false,true,Invalid,-419.39,-943.3228,-774.2474,-772.0049
2026-06-03T07:41:00,false,true,Invalid,-419.39,-969.7048,-774.0497,-771.96
2026-06-03T07:40:56,false,true,Invalid,-419.39,-983.714,-774.0575,-771.9429
2026-06-03T07:40:52,false,true,Invalid,-419.39,-980.6252,-773.9888,-771.9576
2026-06-03T07:40:48,false,true,Invalid,-419.39,-958.2983,-774.0822,-772.0086
2026-06-03T07:40:44,false,true,Invalid,-419.39,-881.7219,-774.2364,-772.1011
2026-06-03T07:40:40,false,true,Invalid,-419.39,-810.3971,-774.1677,-772.241
2026-06-03T07:40:36,false,true,Invalid,-419.39,-814.4687,-774.2332,-772.4352
2026-06-03T07:40:32,false,true,Invalid,-419.39,-794.1703,-774.2478,-772.6227
2026-06-03T07:40:28,false,true,Invalid,-419.39,-809.1334,-774.3416,-772.8029
2026-06-03T07:40:24,false,true,Invalid,-419.39,-843.1784,-774.4479,-772.9744
2026-06-03T07:40:20,false,true,Invalid,-419.39,-791.1346,-774.5307,-773.1362
2026-06-03T07:40:16,false,true,Invalid,-92.08,-795.1856,-774.5427,-773.2869
2026-06-03T07:40:12,false,true,Invalid,-92.08,-757.0602,-774.7632,-773.4249
2026-06-03T07:40:08,false,true,Invalid,-92.08,-713.936,-774.6705,-773.5482
2026-06-03T07:40:04,false,true,Invalid,-419.39,-745.4576,-774.4629,-773.6549
2026-06-03T07:40:00,false,true,Invalid,-419.39,-788.5275,-774.6844,-773.7426
2026-06-03T07:39:56,false,true,Invalid,-92.08,-782.298,-774.5214,-773.8085
2026-06-03T07:39:52,false,true,Invalid,-92.08,-762.2085,-774.3191,-773.8497
2026-06-03T07:39:48,false,true,Invalid,-419.39,-733.9999,-774.4011,-773.8625
2026-06-03T07:39:44,false,true,Invalid,-419.39,-792.4207,-774.5855,-773.843
2026-06-03T07:39:40,false,true,Invalid,-419.39,-797.1752,-774.201,-773.8206
2026-06-03T07:39:36,false,true,Invalid,-419.39,-798.4537,-774.0147,-773.8013
2026-06-03T07:39:32,false,true,Invalid,-419.39,-785.6352,-773.8351,-773.7982
2026-06-03T07:39:28,false,true,Invalid,-419.39,-788.9281,-773.7497,-773.7773
2026-06-03T07:39:24,false,true,Invalid,-419.39,-804.3121,-773.6207,-773.7455
2026-06-03T07:39:20,false,true,Invalid,-419.39,-798.106,-773.5665,-773.7092
2026-06-03T07:39:16,false,true,Invalid,-419.39,-802.3505,-773.517,-773.6677
2026-06-03T07:39:12,false,true,Invalid,-419.39,-819.3597,-773.4944,-773.6202
2026-06-03T07:39:08,false,true,Invalid,-419.39,-926.0579,-773.5033,-773.566
2026-06-03T07:39:04,false,true,Invalid,-419.39,-938.1332,-773.5474,-773.5165
2026-06-03T07:39:00,false,true,Invalid,-419.39,-853.8676,-773.5855,-773.4941
2026-06-03T07:38:56,false,true,Invalid,-419.39,-806.0089,-773.5949,-773.5027
2026-06-03T07:38:52,false,true,Invalid,-419.39,-794.3491,-773.5712,-773.5469
2026-06-03T07:38:48,false,true,Invalid,-100.0,-778.1217,-773.5786,-773.585
2026-06-03T07:38:44,false,true,Invalid,-419.39,-766.008,-773.5525,-773.5942
2026-06-03T07:38:40,false,true,Invalid,-419.39,-819.8722,-773.4885,-773.5706
2026-06-03T07:38:36,false,true,Invalid,-92.08,-804.9552,-773.4155,-773.5779
2026-06-03T07:38:32,false,true,Invalid,-419.39,-745.5646,-773.3321,-773.5519
2026-06-03T07:38:28,false,true,Invalid,-419.39,-791.8406,-773.2368,-773.488
2026-06-03T07:38:24,false,true,Invalid,-419.39,-851.2086,-773.1279,-773.415
2026-06-03T07:38:20,false,true,Invalid,-419.39,-861.9807,-773.0034,-773.3315
2026-06-03T07:38:16,false,true,Invalid,-419.39,-817.7782,-772.8611,-773.2362
2026-06-03T07:38:12,false,true,Invalid,-419.39,-807.6837,-772.6986,-773.1273
2026-06-03T07:38:08,false,true,Invalid,-419.39,-800.6362,-772.5129,-773.0027
2026-06-03T07:38:04,false,true,Invalid,-419.39,-884.9224,-772.3325,-772.8605
2026-06-03T07:38:00,false,true,Invalid,-419.39,-924.0811,-772.1606,-772.698
2026-06-03T07:37:56,false,true,Invalid,-419.39,-924.4377,-771.9986,-772.5123
2026-06-03T07:37:52,false,true,Invalid,-419.39,-900.5459,-771.8475,-772.3319
2026-06-03T07:37:48,false,true,Invalid,-419.39,-890.2469,-771.7092,-772.16
2026-06-03T07:37:44,false,true,Invalid,-419.39,-858.2491,-771.5853,-771.9979
2026-06-03T07:37:40,false,true,Invalid,-419.39,-842.6523,-771.4781,-771.8469
2026-06-03T07:37:36,false,true,Invalid,-419.39,-798.1353,-771.3898,-771.7086
2026-06-03T07:37:32,false,true,Invalid,-419.39,-792.4263,-771.3231,-771.5848
2026-06-03T07:37:28,false,true,Invalid,-419.39,-829.701,-771.2809,-771.4775
2026-06-03T07:37:24,false,true,Invalid,-419.39,-853.9667,-771.2673,-771.3892
2026-06-03T07:37:20,false,true,Invalid,-419.39,-863.479,-771.2858,-771.3225
2026-06-03T07:37:16,false,true,Invalid,-419.39,-846.0151,-771.3413,-771.2805
2026-06-03T07:37:12,false,true,Invalid,-419.39,-803.0989,-771.4388,-771.2668
2026-06-03T07:37:08,false,true,Invalid,-419.39,-852.5928,-771.5845,-771.2853
2026-06-03T07:37:04,false,true,Invalid,-419.39,-891.5792,-771.7534,-771.3408
2026-06-03T07:37:00,false,true,Invalid,-419.39,-908.5836,-771.9122,-771.4384
2026-06-03T07:36:56,false,true,Invalid,-419.39,-939.3918,-772.0593,-771.584
2026-06-03T07:36:52,false,true,Invalid,-419.39,-968.1217,-772.2358,-771.7529
2026-06-03T07:36:48,false,true,Invalid,-419.39,-960.0608,-772.4457,-771.9117
2026-06-03T07:36:44,false,true,Invalid,-400.0,-910.6526,-772.6941,-772.0588
2026-06-03T07:36:40,false,true,Invalid,-400.0,-904.6837,-772.9012,-772.2354
2026-06-03T07:36:36,false,true,Invalid,-92.08,-890.6108,-773.0609,-772.4454
2026-06-03T07:36:32,false,true,Invalid,-92.08,-843.94,-773.1666,-772.6938
2026-06-03T07:36:28,false,true,Invalid,-92.08,-715.9877,-773.2531,-772.9008
2026-06-03T07:36:24,false,true,Invalid,-54.68,-673.0708,-773.3176,-773.0605
2026-06-03T07:36:20,false,true,Invalid,-92.08,-623.3965,-773.3572,-773.1662
2026-06-03T07:36:16,false,true,Invalid,-92.08,-643.8513,-773.3682,-773.2527
2026-06-03T07:36:12,false,true,Invalid,-92.08,-663.1819,-773.3466,-773.3173
2026-06-03T07:36:08,false,true,Invalid,-92.08,-720.693,-773.2875,-773.3568
2026-06-03T07:36:04,false,true,Invalid,-92.08,-670.5571,-773.1858,-773.3678
2026-06-03T07:36:00,false,true,Invalid,-92.08,-663.5547,-773.0696,-773.3461
2026-06-03T07:35:56,false,true,Invalid,-419.39,-683.8717,-772.9369,-773.2871
2026-06-03T07:35:52,false,true,Invalid,-419.39,-803.0476,-772.7853,-773.1854
2026-06-03T07:35:48,false,true,Invalid,-419.39,-869.0335,-772.6118,-773.0692
2026-06-03T07:35:44,false,true,Invalid,-419.39,-897.253,-772.4138,-772.9365
2026-06-03T07:35:40,false,true,Invalid,-419.39,-907.7942,-772.2216,-772.7848
2026-06-03T07:35:36,false,true,Invalid,-419.39,-941.6055,-772.0364,-772.6115
2026-06-03T07:35:32,false,true,Invalid,-419.39,-950.0564,-771.8591,-772.4134
2026-06-03T07:35:28,false,true,Invalid,-419.39,-932.5909,-771.6906,-772.2213
2026-06-03T07:35:24,false,true,Invalid,-419.39,-897.938,-771.5323,-772.0361
2026-06-03T07:35:20,false,true,Invalid,-419.39,-860.7051,-771.3854,-771.8588
2026-06-03T07:35:16,false,true,Invalid,-419.39,-835.6412,-771.2521,-771.6902
2026-06-03T07:35:12,false,true,Invalid,-419.39,-862.5662,-771.1341,-771.5319
2026-06-03T07:35:08,false,true,Invalid,-419.39,-858.5563,-771.0333,-771.3853
2026-06-03T07:35:04,false,true,Invalid,-419.39,-820.4767,-770.9526,-771.252
2026-06-03T07:35:00,false,true,Invalid,-92.08,-789.2593,-770.8944,-771.1339
2026-06-03T07:34:56,false,true,Invalid,-419.39,-753.9179,-770.8622,-771.0332
2026-06-03T07:34:52,false,true,Invalid,-419.39,-802.629,-770.8597,-770.9524
2026-06-03T07:34:48,false,true,Invalid,-419.39,-826.1501,-770.8909,-770.8942
2026-06-03T07:34:44,false,true,Invalid,-419.39,-829.6544,-770.9609,-770.862
2026-06-03T07:34:40,false,true,Invalid,-419.39,-864.9321,-771.0751,-770.8594
2026-06-03T07:34:36,false,true,Invalid,-419.39,-974.2507,-771.2399,-770.8907
2026-06-03T07:34:32,false,true,Invalid,-419.39,-1025.5615,-771.4623,-770.9608
2026-06-03T07:34:28,false,true,Invalid,-419.39,-1001.6232,-771.6823,-771.075
2026-06-03T07:34:24,false,true,Invalid,-419.39,-926.1118,-771.8994,-771.2397
2026-06-03T07:34:20,false,true,Invalid,-419.39,-885.2,-772.1133,-771.4622
2026-06-03T07:34:16,false,true,Invalid,-419.39,-930.6115,-772.3234,-771.6821
2026-06-03T07:34:12,false,true,Invalid,-419.39,-919.8502,-772.5292,-771.8992
2026-06-03T07:34:08,false,true,Invalid,-92.08,-835.8049,-772.7301,-772.113
2026-06-03T07:34:04,false,true,Invalid,-92.08,-722.2919,-772.9254,-772.3231
2026-06-03T07:34:00,false,true,Invalid,-92.08,-716.1011,-773.1143,-772.5289
2026-06-03T07:33:56,false,true,Invalid,-92.08,-725.7219,-773.2961,-772.7299
2026-06-03T07:33:52,false,true,Invalid,-92.08,-714.4038,-773.4695,-772.9253
2026-06-03T07:33:48,false,true,Invalid,-92.08,-727.3727,-773.6334,-773.1143
2026-06-03T07:33:44,false,true,Invalid,-92.08,-740.9695,-773.7866,-773.296
2026-06-03T07:33:40,false,true,Invalid,-92.08,-750.5662,-773.9272,-773.4695
2026-06-03T07:33:36,false,true,Invalid,-92.08,-731.0792,-774.0537,-773.6334
2026-06-03T07:33:32,false,true,Invalid,-92.08,-735.6591,-774.1641,-773.7865
2026-06-03T07:33:28,false,true,Invalid,-100.0,-733.515,-774.256,-773.9272
2026-06-03T07:33:24,false,true,Invalid,-100.0,-740.751,-774.3268,-774.0537
2026-06-03T07:33:20,false,true,Invalid,-400.0,-763.8137,-774.3734,-774.1641
2026-06-03T07:33:16,false,true,Invalid,-92.08,-768.1624,-774.4266,-774.256
2026-06-03T07:33:12,false,true,Invalid,-419.39,-757.9617,-774.4874,-774.3267
2026-06-03T07:33:08,false,true,Invalid,-419.39,-814.4774,-774.5568,-774.3733
2026-06-03T07:33:04,false,true,Invalid,-419.39,-864.0961,-774.6362,-774.4265
2026-06-03T07:33:00,false,true,Invalid,-419.39,-941.2294,-774.727,-774.4874
2026-06-03T07:32:56,false,true,Invalid,-419.39,-972.2072,-774.8307,-774.5569
2026-06-03T07:32:52,false,true,Invalid,-419.39,-969.8986,-774.9496,-774.6363
2026-06-03T07:32:48,false,true,Invalid,-419.39,-968.7498,-775.0869,-774.7271
2026-06-03T07:32:44,false,true,Invalid,-419.39,-971.8025,-775.2456,-774.8307
2026-06-03T07:32:40,false,true,Invalid,-419.39,-950.0977,-775.4236,-774.9492
2026-06-03T07:32:36,false,true,Invalid,-419.39,-931.7702,-775.6271,-775.0846
2026-06-03T07:32:32,false,true,Invalid,-419.39,-917.5704,-775.8593,-775.2393
2026-06-03T07:32:28,false,true,Invalid,-419.39,-913.9522,-776.1249,-775.4161
2026-06-03T07:32:24,false,true,Invalid,-419.39,-911.3383,-776.4286,-775.618
2026-06-03T07:32:20,false,true,Invalid,-419.39,-917.0812,-776.8095,-775.8488
2026-06-03T07:32:16,false,true,Invalid,-419.39,-869.1329,-777.2107,-776.1125
2026-06-03T07:32:12,false,true,Invalid,-400.0,-817.7786,-777.6676,-776.4138
2026-06-03T07:32:08,false,true,Invalid,-419.39,-765.8914,-778.1882,-776.7924
2026-06-03T07:32:04,false,true,Invalid,-419.39,-791.8696,-778.7847,-777.1906
2026-06-03T07:32:00,false,true,Invalid,-419.39,-805.6451,-779.4644,-777.6457
2026-06-03T07:31:56,false,true,Invalid,-419.39,-819.4877,-780.2558,-778.1656
2026-06-03T07:31:52,false,true,Invalid,-419.39,-820.7362,-781.1938,-778.7598
2026-06-03T07:31:48,false,true,Invalid,-419.39,-866.3625,-782.3005,-779.4387
2026-06-03T07:31:44,false,true,Invalid,-419.39,-861.3682,-783.5977,-780.2279
2026-06-03T07:31:40,false,true,Invalid,-419.39,-862.6758,-785.114,-781.1639
2026-06-03T07:31:36,false,true,Invalid,-419.39,-861.6742,-786.8807,-782.2678
2026-06-03T07:31:32,false,true,Invalid,-419.39,-840.1107,-788.9339,-783.5633
2026-06-03T07:31:28,false,true,Invalid,-419.39,-820.7825,-791.313,-785.0778
2026-06-03T07:31:24,false,true,Invalid,-419.39,-812.8832,-793.6949,-786.8426
2026-06-03T07:31:20,false,true,Invalid,-419.39,-833.0514,-796.0507,-788.8932
2026-06-03T07:31:16,false,true,Invalid,-419.39,-829.0662,-798.3777,-791.2706
2026-06-03T07:31:12,false,true,Invalid,-419.39,-857.5135,-800.6706,-793.6505
2026-06-03T07:31:08,false,true,Invalid,-419.39,-889.5739,-802.9293,-796.0046
2026-06-03T07:31:04,false,true,Invalid,-419.39,-923.3542,-805.1534,-798.3294
